id,novel_percent
item_bed/7/34,0.0
item_bed/7/35,0.0
item_bed/7/36,0.0
item_bed/7/37,0.0
item_bed/7/38,0.0
item_bed/7/39,0.0
item_bed/7/4,0.0
item_bed/7/40,0.0
item_bed/7/41,0.0
item_bed/7/42,0.0
item_bed/7/43,0.0
item_bed/7/44,0.0
item_bed/7/45,0.0
item_bed/7/46,0.0
item_bed/7/47,0.06256103515625
item_bed/7/48,0.06256103515625
item_bed/7/49,0.0623931884765625
item_bed/7/5,0.0
item_bed/7/50,0.0
item_bed/7/51,0.0
item_bed/7/52,0.0
item_bed/7/53,0.0
item_bed/7/6,0.0
item_bed/7/7,0.0
item_bed/7/8,0.030364990234375
item_bed/7/9,0.02197265625
item_bed/8/0,0.0119476318359375
item_bed/8/1,0.0
item_bed/8/10,0.0513153076171875
item_bed/8/11,0.0513153076171875
item_bed/8/12,0.0588836669921875
item_bed/8/13,0.0513153076171875
item_bed/8/14,0.0
item_bed/8/15,0.0
item_bed/8/16,0.0
item_bed/8/17,0.0
item_bed/8/18,0.0
item_bed/8/19,0.0
item_bed/8/2,0.0
item_bed/8/20,0.0
item_bed/8/21,0.0
item_bed/8/22,0.0
item_bed/8/23,0.0
item_bed/8/24,0.0
item_bed/8/25,0.0
item_bed/8/26,0.0
item_bed/8/27,0.0
item_bed/8/28,0.0
item_bed/8/29,0.0
item_bed/8/3,0.0
item_bed/8/30,0.0
item_bed/8/31,0.0
item_bed/8/32,0.0
item_bed/8/33,0.0525665283203125
item_bed/8/34,0.0525665283203125
item_bed/8/35,0.1055908203125
item_bed/8/36,0.05804443359375
item_bed/8/37,0.0
item_bed/8/38,0.0
item_bed/8/39,0.0
item_bed/8/4,0.0
item_bed/8/40,0.0
item_bed/8/41,0.0
item_bed/8/42,0.0
item_bed/8/43,0.0
item_bed/8/44,0.0
item_bed/8/45,0.0
item_bed/8/46,0.0
item_bed/8/5,0.0525665283203125
item_bed/8/6,0.0
item_bed/8/7,0.0
item_bed/8/8,0.0
item_bed/8/9,0.0
item_bed/9/0,0.0059356689453125
item_bed/9/1,0.0
item_bed/9/10,0.0
item_bed/9/11,0.0
item_bed/9/12,0.0
item_bed/9/13,0.0
item_bed/9/14,0.0
item_bed/9/15,0.0
item_bed/9/16,0.0
item_bed/9/17,0.0
item_bed/9/18,0.0
item_bed/9/19,0.0
item_bed/9/2,0.0
item_bed/9/20,0.0
item_bed/9/21,0.0
item_bed/9/22,0.0
item_bed/9/23,0.0
item_bed/9/24,0.0
item_bed/9/25,0.0
item_bed/9/26,0.0
item_bed/9/27,0.0
item_bed/9/28,0.0
item_bed/9/29,0.0
item_bed/9/3,0.0
item_bed/9/30,0.0
item_bed/9/31,0.0
item_bed/9/32,0.0
item_bed/9/33,0.0152587890625
item_bed/9/34,0.0152587890625
item_bed/9/35,0.0174407958984375
item_bed/9/36,0.0152587890625
item_bed/9/37,0.0
item_bed/9/38,0.0
item_bed/9/39,0.0
item_bed/9/4,0.0
item_bed/9/40,0.0
item_bed/9/41,0.0
item_bed/9/42,0.0
item_bed/9/43,0.0
item_bed/9/44,0.0
item_bed/9/45,0.0
item_bed/9/46,0.0
item_bed/9/47,0.0
item_bed/9/5,0.0
item_bed/9/6,0.1100616455078125
item_bed/9/7,0.0555877685546875
item_bed/9/8,0.0
item_bed/9/9,0.0
item_bedrock/0/1,0.17218017578125
item_bedrock/0/10,0.0516815185546875
item_bedrock/0/11,0.0433502197265625
item_bedrock/0/12,0.0374908447265625
item_bedrock/0/13,0.0366363525390625
item_bedrock/0/14,0.0374908447265625
item_bedrock/0/15,0.12457275390625
item_bedrock/0/16,0.2002716064453125
item_bedrock/0/17,0.12457275390625
item_bedrock/0/18,0.0229034423828125
item_bedrock/0/19,0.0229034423828125
item_bedrock/0/2,0.0229034423828125
item_bedrock/0/20,0.0
item_bedrock/0/21,0.0
item_bedrock/0/22,0.078155517578125
item_bedrock/0/23,0.0790557861328125
item_bedrock/0/24,0.0334320068359375
item_bedrock/0/25,0.0334320068359375
item_bedrock/0/26,0.0237884521484375
item_bedrock/0/27,0.0237884521484375
item_bedrock/0/28,0.0
item_bedrock/0/29,0.0062713623046875
item_bedrock/0/3,0.0229034423828125
item_bedrock/0/30,0.0313262939453125
item_bedrock/0/31,0.0422515869140625
item_bedrock/0/32,0.042572021484375
item_bedrock/0/33,0.03521728515625
item_bedrock/0/34,0.0334320068359375
item_bedrock/0/35,0.0
item_bedrock/0/36,0.0
item_bedrock/0/37,0.0137481689453125
item_bedrock/0/38,0.0137481689453125
item_bedrock/0/39,0.041290283203125
item_bedrock/0/4,0.0526580810546875
item_bedrock/0/40,0.041290283203125
item_bedrock/0/41,0.0386199951171875
item_bedrock/0/42,0.041290283203125
item_bedrock/0/43,0.0155792236328125
item_bedrock/0/44,0.0155792236328125
item_bedrock/0/45,0.023406982421875
item_bedrock/0/46,0.0235595703125
item_bedrock/0/47,0.2002716064453125
item_bedrock/0/48,0.209136962890625
item_bedrock/0/49,0.209136962890625
item_bedrock/0/5,0.0526580810546875
item_bedrock/0/50,0.328125
item_bedrock/0/51,0.2265625
item_bedrock/0/52,0.0239715576171875
item_bedrock/0/53,0.0242156982421875
item_bedrock/0/54,0.0242156982421875
item_bedrock/0/6,0.034881591796875
item_bedrock/0/7,0.0
item_bedrock/0/8,0.0
item_bedrock/0/9,0.05157470703125
item_bedrock/1/0,0.197235107421875
item_bedrock/1/1,0.0122222900390625
item_bedrock/1/10,0.0745086669921875
item_bedrock/1/11,0.0637054443359375
item_bedrock/1/12,0.039031982421875
item_bedrock/1/13,0.043212890625
item_bedrock/1/14,0.039031982421875
item_bedrock/1/15,0.013702392578125
item_bedrock/1/16,0.013702392578125
item_bedrock/1/17,0.0
item_bedrock/1/18,0.0
item_bedrock/1/19,0.0
item_bedrock/1/2,0.0122222900390625
item_bedrock/1/20,0.02490234375
item_bedrock/1/21,0.0361175537109375
item_bedrock/1/22,0.048553466796875
item_bedrock/1/23,0.059173583984375
item_bedrock/1/24,0.059173583984375
item_bedrock/1/25,0.0
item_bedrock/1/26,0.0
item_bedrock/1/27,0.059173583984375
item_bedrock/1/28,0.0
item_bedrock/1/29,0.0
item_bedrock/1/3,0.012847900390625
item_bedrock/1/30,0.013702392578125
item_bedrock/1/31,0.013702392578125
item_bedrock/1/32,0.0547637939453125
item_bedrock/1/33,0.0547637939453125
item_bedrock/1/34,0.0684967041015625
item_bedrock/1/35,0.0547637939453125
item_bedrock/1/36,0.01458740234375
item_bedrock/1/37,0.01458740234375
item_bedrock/1/38,0.0424346923828125
item_bedrock/1/39,0.0424346923828125
item_bedrock/1/4,0.011810302734375
item_bedrock/1/40,0.05810546875
item_bedrock/1/41,0.05810546875
item_bedrock/1/42,0.0343780517578125
item_bedrock/1/43,0.0364837646484375
item_bedrock/1/44,0.0
item_bedrock/1/45,0.0424346923828125
item_bedrock/1/46,0.0424346923828125
item_bedrock/1/47,0.0424346923828125
item_bedrock/1/5,0.0
item_bedrock/1/6,0.04034423828125
item_bedrock/1/7,0.0590057373046875
item_bedrock/1/8,0.0647430419921875
item_bedrock/1/9,0.0649871826171875
item_bedrock/2/0,0.1352996826171875
item_bedrock/2/1,0.02471923828125
item_bedrock/2/10,0.0964508056640625
item_bedrock/2/11,0.0964508056640625
item_bedrock/2/12,0.1025390625
item_bedrock/2/13,0.0964508056640625
item_bedrock/2/14,0.118865966796875
item_bedrock/2/15,0.14453125
item_bedrock/2/16,0.118865966796875
item_bedrock/2/17,0.0887908935546875
item_bedrock/2/18,0.0887908935546875
item_bedrock/2/19,0.0
item_bedrock/2/2,0.022674560546875
item_bedrock/2/20,0.0
item_bedrock/2/21,0.037384033203125
item_bedrock/2/22,0.0388031005859375
item_bedrock/2/23,0.0162200927734375
item_bedrock/2/24,0.0162200927734375
item_bedrock/2/25,0.0241241455078125
item_bedrock/2/26,0.0241241455078125
item_bedrock/2/27,0.006500244140625
item_bedrock/2/28,0.006500244140625
item_bedrock/2/29,0.0
item_bedrock/2/3,0.0887908935546875
item_bedrock/2/30,0.0
item_bedrock/2/31,0.0887908935546875
item_bedrock/2/32,0.0887908935546875
item_bedrock/2/33,0.1400299072265625
item_bedrock/2/34,0.1400299072265625
item_bedrock/2/35,0.14447021484375
item_bedrock/2/36,0.1400299072265625
item_bedrock/2/37,0.0887908935546875
item_bedrock/2/38,0.0887908935546875
item_bedrock/2/39,0.027740478515625
item_bedrock/2/4,0.0874176025390625
item_bedrock/2/40,0.027740478515625
item_bedrock/2/41,0.14453125
item_bedrock/2/42,0.17578125
item_bedrock/2/43,0.14453125
item_bedrock/2/44,0.0282745361328125
item_bedrock/2/45,0.0282745361328125
item_bedrock/2/46,0.0282745361328125
item_bedrock/2/5,0.0
item_bedrock/2/6,0.0
item_bedrock/2/7,0.0
item_bedrock/2/8,0.07421875
item_bedrock/2/9,0.066650390625
item_bedrock/3/0,0.17578125
item_bedrock/3/1,0.05670166015625
item_bedrock/3/10,0.0457000732421875
item_bedrock/3/11,0.04486083984375
item_bedrock/3/12,0.044281005859375
item_bedrock/3/13,0.104278564453125
item_bedrock/3/14,0.1490936279296875
item_bedrock/3/15,0.104278564453125
item_bedrock/3/16,0.05670166015625
item_bedrock/3/17,0.05670166015625
item_bedrock/3/18,0.0
item_bedrock/3/19,0.0
item_bedrock/3/2,0.05670166015625
item_bedrock/3/20,0.0
item_bedrock/3/21,0.0
item_bedrock/3/22,0.0272674560546875
item_bedrock/3/23,0.0213775634765625
item_bedrock/3/24,0.0106201171875
item_bedrock/3/25,0.0122833251953125
item_bedrock/3/26,0.229461669921875
item_bedrock/3/27,0.0
item_bedrock/3/28,0.0
item_bedrock/3/29,0.063995361328125
item_bedrock/3/3,0.030517578125
item_bedrock/3/30,0.0
item_bedrock/3/31,0.0
item_bedrock/3/32,0.05670166015625
item_bedrock/3/33,0.05670166015625
item_bedrock/3/34,0.043701171875
item_bedrock/3/35,0.043701171875
item_bedrock/3/36,0.03985595703125
item_bedrock/3/37,0.043701171875
item_bedrock/3/38,0.05670166015625
item_bedrock/3/39,0.05670166015625
item_bedrock/3/4,0.030517578125
item_bedrock/3/40,0.229461669921875
item_bedrock/3/41,0.229461669921875
item_bedrock/3/42,0.0362548828125
item_bedrock/3/43,0.0362548828125
item_bedrock/3/44,0.051025390625
item_bedrock/3/45,0.0518646240234375
item_bedrock/3/46,0.0
item_bedrock/3/47,0.229461669921875
item_bedrock/3/48,0.229461669921875
item_bedrock/3/49,0.229461669921875
item_bedrock/3/5,0.044281005859375
item_bedrock/3/6,0.0
item_bedrock/3/7,0.0312652587890625
item_bedrock/3/8,0.03350830078125
item_bedrock/3/9,0.0457000732421875
item_bedrock/4/0,0.078338623046875
item_bedrock/4/1,0.0225982666015625
item_bedrock/4/10,0.08203125
item_bedrock/4/11,0.08203125
item_bedrock/4/12,0.08984375
item_bedrock/4/13,0.08203125
item_bedrock/4/14,0.12457275390625
item_bedrock/4/15,0.2002716064453125
item_bedrock/4/16,0.12457275390625
item_bedrock/4/17,0.024261474609375
item_bedrock/4/18,0.024261474609375
item_bedrock/4/19,0.10546875
item_bedrock/4/2,0.024261474609375
item_bedrock/4/20,0.10546875
item_bedrock/4/21,0.0
item_bedrock/4/22,0.0688629150390625
item_bedrock/4/23,0.065155029296875
item_bedrock/4/24,0.0913848876953125
item_bedrock/4/25,0.0913848876953125
item_bedrock/4/26,0.057525634765625
item_bedrock/4/27,0.057525634765625
item_bedrock/4/28,0.0128173828125
item_bedrock/4/29,0.0599212646484375
item_bedrock/4/3,0.0207977294921875
item_bedrock/4/30,0.0913848876953125
item_bedrock/4/31,0.0
item_bedrock/4/32,0.0
item_bedrock/4/33,0.024261474609375
item_bedrock/4/34,0.024261474609375
item_bedrock/4/35,0.08984375
item_bedrock/4/36,0.08984375
item_bedrock/4/37,0.10546875
item_bedrock/4/38,0.08984375
item_bedrock/4/39,0.02496337890625
item_bedrock/4/4,0.0207977294921875
item_bedrock/4/40,0.02496337890625
item_bedrock/4/41,0.057525634765625
item_bedrock/4/42,0.057525634765625
item_bedrock/4/43,0.2002716064453125
item_bedrock/4/44,0.2002716064453125
item_bedrock/4/45,0.0
item_bedrock/4/46,0.15704345703125
item_bedrock/4/47,0.057525634765625
item_bedrock/4/48,0.057525634765625
item_bedrock/4/49,0.057525634765625
item_bedrock/4/5,0.08203125
item_bedrock/4/6,0.0
item_bedrock/4/7,0.0
item_bedrock/4/8,0.038848876953125
item_bedrock/4/9,0.0372772216796875
item_bedrock/5/0,0.1025390625
item_bedrock/5/1,0.034393310546875
item_bedrock/5/10,0.1184539794921875
item_bedrock/5/11,0.1184539794921875
item_bedrock/5/12,0.2002716064453125
item_bedrock/5/13,0.1184539794921875
item_bedrock/5/14,0.1682586669921875
item_bedrock/5/15,0.209136962890625
item_bedrock/5/16,0.1682586669921875
item_bedrock/5/17,0.034393310546875
item_bedrock/5/18,0.034393310546875
item_bedrock/5/19,0.0
item_bedrock/5/2,0.034393310546875
item_bedrock/5/20,0.0
item_bedrock/5/21,0.0363006591796875
item_bedrock/5/22,0.032806396484375
item_bedrock/5/23,0.0137481689453125
item_bedrock/5/24,0.0
item_bedrock/5/25,0.0045318603515625
item_bedrock/5/26,0.0145111083984375
item_bedrock/5/27,0.028076171875
item_bedrock/5/28,0.028076171875
item_bedrock/5/29,0.0648040771484375
item_bedrock/5/3,0.0778656005859375
item_bedrock/5/30,0.0648040771484375
item_bedrock/5/31,0.0648040771484375
item_bedrock/5/32,0.0205230712890625
item_bedrock/5/33,0.0205230712890625
item_bedrock/5/34,0.0
item_bedrock/5/35,0.0
item_bedrock/5/36,0.034393310546875
item_bedrock/5/37,0.034393310546875
item_bedrock/5/38,0.2002716064453125
item_bedrock/5/39,0.2002716064453125
item_bedrock/5/4,0.0778656005859375
item_bedrock/5/40,0.328125
item_bedrock/5/41,0.21722412109375
item_bedrock/5/42,0.034393310546875
item_bedrock/5/43,0.034393310546875
item_bedrock/5/44,0.209136962890625
item_bedrock/5/45,0.209136962890625
item_bedrock/5/46,0.0909881591796875
item_bedrock/5/47,0.0579071044921875
item_bedrock/5/48,0.0579071044921875
item_bedrock/5/49,0.1685638427734375
item_bedrock/5/5,0.2002716064453125
item_bedrock/5/50,0.0466461181640625
item_bedrock/5/51,0.209136962890625
item_bedrock/5/52,0.209136962890625
item_bedrock/5/53,0.209136962890625
item_bedrock/5/6,0.1209869384765625
item_bedrock/5/7,0.0
item_bedrock/5/8,0.0670318603515625
item_bedrock/5/9,0.0640869140625
item_bedrock/6/0,0.0723419189453125
item_bedrock/6/1,0.0091400146484375
item_bedrock/6/10,0.03497314453125
item_bedrock/6/11,0.03497314453125
item_bedrock/6/12,0.0362701416015625
item_bedrock/6/13,0.0357513427734375
item_bedrock/6/14,0.084686279296875
item_bedrock/6/15,0.1562652587890625
item_bedrock/6/16,0.22515869140625
item_bedrock/6/17,0.1562652587890625
item_bedrock/6/18,0.0102081298828125
item_bedrock/6/19,0.0102081298828125
item_bedrock/6/2,0.0102081298828125
item_bedrock/6/20,0.0
item_bedrock/6/21,0.0
item_bedrock/6/22,0.0407257080078125
item_bedrock/6/23,0.040679931640625
item_bedrock/6/24,0.03155517578125
item_bedrock/6/25,0.0
item_bedrock/6/26,0.0264434814453125
item_bedrock/6/27,0.0392913818359375
item_bedrock/6/28,0.0328216552734375
item_bedrock/6/29,0.0
item_bedrock/6/3,0.015045166015625
item_bedrock/6/30,0.1039886474609375
item_bedrock/6/31,0.0
item_bedrock/6/32,0.0
item_bedrock/6/33,0.0098419189453125
item_bedrock/6/34,0.0098419189453125
item_bedrock/6/35,0.0334625244140625
item_bedrock/6/36,0.0334625244140625
item_bedrock/6/37,0.0341644287109375
item_bedrock/6/38,0.0334625244140625
item_bedrock/6/39,0.0092010498046875
item_bedrock/6/4,0.015045166015625
item_bedrock/6/40,0.0092010498046875
item_bedrock/6/41,0.030609130859375
item_bedrock/6/42,0.030609130859375
item_bedrock/6/43,0.0748748779296875
item_bedrock/6/44,0.102203369140625
item_bedrock/6/45,0.0
item_bedrock/6/46,0.0294036865234375
item_bedrock/6/47,0.03131103515625
item_bedrock/6/48,0.03131103515625
item_bedrock/6/5,0.0324859619140625
item_bedrock/6/6,0.1012115478515625
item_bedrock/6/7,0.0
item_bedrock/6/8,0.1159515380859375
item_bedrock/6/9,0.1157379150390625
item_bedrock/7/0,0.33203125
item_bedrock/7/1,0.017120361328125
item_bedrock/7/10,0.065765380859375
item_bedrock/7/11,0.065765380859375
item_bedrock/7/12,0.1069793701171875
item_bedrock/7/13,0.066375732421875
item_bedrock/7/14,0.0269622802734375
item_bedrock/7/15,0.0310516357421875
item_bedrock/7/16,0.033294677734375
item_bedrock/7/17,0.052276611328125
item_bedrock/7/18,0.051727294921875
item_bedrock/7/19,0.0493011474609375
item_bedrock/7/2,0.017120361328125
item_bedrock/7/20,0.0493011474609375
item_bedrock/7/21,0.0
item_bedrock/7/22,0.0977935791015625
item_bedrock/7/23,0.09100341796875
item_bedrock/7/24,0.0259857177734375
item_bedrock/7/25,0.0259857177734375
item_bedrock/7/26,0.043731689453125
item_bedrock/7/27,0.0435943603515625
item_bedrock/7/28,0.0435943603515625
item_bedrock/7/29,0.0
item_bedrock/7/3,0.051727294921875
item_bedrock/7/30,0.0140228271484375
item_bedrock/7/31,0.031494140625
item_bedrock/7/32,0.0560150146484375
item_bedrock/7/33,0.0531768798828125
item_bedrock/7/34,0.0259857177734375
item_bedrock/7/35,0.0
item_bedrock/7/36,0.0
item_bedrock/7/37,0.05126953125
item_bedrock/7/38,0.049072265625
item_bedrock/7/39,0.1069793701171875
item_bedrock/7/4,0.051727294921875
item_bedrock/7/40,0.1069793701171875
item_bedrock/7/41,0.1596221923828125
item_bedrock/7/42,0.137664794921875
item_bedrock/7/43,0.0501708984375
item_bedrock/7/44,0.0501708984375
item_bedrock/7/45,0.0484161376953125
item_bedrock/7/46,0.0484161376953125
item_bedrock/7/47,0.0160675048828125
item_bedrock/7/48,0.0160675048828125
item_bedrock/7/49,0.0560302734375
item_bedrock/7/5,0.0
item_bedrock/7/50,0.0
item_bedrock/7/51,0.0484161376953125
item_bedrock/7/52,0.0484161376953125
item_bedrock/7/53,0.0484161376953125
item_bedrock/7/6,0.0
item_bedrock/7/7,0.0
item_bedrock/7/8,0.0195465087890625
item_bedrock/7/9,0.01947021484375
item_bedrock/8/0,0.0386810302734375
item_bedrock/8/1,0.032379150390625
item_bedrock/8/10,0.040374755859375
item_bedrock/8/11,0.0415802001953125
item_bedrock/8/12,0.0439910888671875
item_bedrock/8/13,0.04217529296875
item_bedrock/8/14,0.106353759765625
item_bedrock/8/15,0.121124267578125
item_bedrock/8/16,0.106353759765625
item_bedrock/8/17,0.032379150390625
item_bedrock/8/18,0.032379150390625
item_bedrock/8/19,0.0
item_bedrock/8/2,0.032379150390625
item_bedrock/8/20,0.0
item_bedrock/8/21,0.0516510009765625
item_bedrock/8/22,0.05352783203125
item_bedrock/8/23,0.0387115478515625
item_bedrock/8/24,0.0387115478515625
item_bedrock/8/25,0.03631591796875
item_bedrock/8/26,0.03631591796875
item_bedrock/8/27,0.10101318359375
item_bedrock/8/28,0.01788330078125
item_bedrock/8/29,0.0
item_bedrock/8/3,0.12213134765625
item_bedrock/8/30,0.0
item_bedrock/8/31,0.032379150390625
item_bedrock/8/32,0.032379150390625
item_bedrock/8/33,0.036407470703125
item_bedrock/8/34,0.035308837890625
item_bedrock/8/35,0.03466796875
item_bedrock/8/36,0.037567138671875
item_bedrock/8/37,0.032379150390625
item_bedrock/8/38,0.032379150390625
item_bedrock/8/39,0.03631591796875
item_bedrock/8/4,0.12213134765625
item_bedrock/8/40,0.03631591796875
item_bedrock/8/41,0.12109375
item_bedrock/8/42,0.14453125
item_bedrock/8/43,0.12109375
item_bedrock/8/44,0.0380401611328125
item_bedrock/8/45,0.0380401611328125
item_bedrock/8/46,0.0380401611328125
item_bedrock/8/5,0.03643798828125
item_bedrock/8/6,0.0
item_bedrock/8/7,0.0
item_bedrock/8/8,0.0422515869140625
item_bedrock/8/9,0.0387725830078125
item_bedrock/9/0,0.0302581787109375
item_bedrock/9/1,0.097686767578125
item_bedrock/9/10,0.17578125
item_bedrock/9/11,0.134307861328125
item_bedrock/9/12,0.0997467041015625
item_bedrock/9/13,0.162017822265625
item_bedrock/9/14,0.0997467041015625
item_bedrock/9/15,0.0339202880859375
item_bedrock/9/16,0.0339202880859375
item_bedrock/9/17,0.0
item_bedrock/9/18,0.0
item_bedrock/9/19,0.06640625
item_bedrock/9/2,0.097686767578125
item_bedrock/9/20,0.05859375
item_bedrock/9/21,0.0242156982421875
item_bedrock/9/22,0.0136566162109375
item_bedrock/9/23,0.0136871337890625
item_bedrock/9/24,0.0345458984375
item_bedrock/9/25,0.0345458984375
item_bedrock/9/26,0.0242156982421875
item_bedrock/9/27,0.0436553955078125
item_bedrock/9/28,0.12841796875
item_bedrock/9/29,0.0
item_bedrock/9/3,0.0331878662109375
item_bedrock/9/30,0.0
item_bedrock/9/31,0.03387451171875
item_bedrock/9/32,0.03387451171875
item_bedrock/9/33,0.0623321533203125
item_bedrock/9/34,0.0623321533203125
item_bedrock/9/35,0.0650787353515625
item_bedrock/9/36,0.0623321533203125
item_bedrock/9/37,0.03363037109375
item_bedrock/9/38,0.03363037109375
item_bedrock/9/39,0.0341796875
item_bedrock/9/4,0.033111572265625
item_bedrock/9/40,0.0341796875
item_bedrock/9/41,0.11260986328125
item_bedrock/9/42,0.11260986328125
item_bedrock/9/43,0.11260986328125
item_bedrock/9/44,0.21722412109375
item_bedrock/9/45,0.140045166015625
item_bedrock/9/46,0.0353240966796875
item_bedrock/9/47,0.0353240966796875
item_bedrock/9/5,0.0
item_bedrock/9/6,0.0335235595703125
item_bedrock/9/7,0.03094482421875
item_bedrock/9/8,0.134307861328125
item_bedrock/9/9,0.134307861328125
item_bookshelf/0/1,0.01837158203125
item_bookshelf/0/10,0.0
item_bookshelf/0/11,0.0
item_bookshelf/0/12,0.0168609619140625
item_bookshelf/0/13,0.0183868408203125
item_bookshelf/0/14,0.009185791015625
item_bookshelf/0/15,0.009185791015625
item_bookshelf/0/16,0.0084381103515625
item_bookshelf/0/17,0.009185791015625
item_bookshelf/0/18,0.0
item_bookshelf/0/19,0.0
item_bookshelf/0/2,0.0125732421875
item_bookshelf/0/20,0.0
item_bookshelf/0/21,0.0
item_bookshelf/0/22,0.0
item_bookshelf/0/23,0.0
item_bookshelf/0/24,0.0
item_bookshelf/0/25,0.0
item_bookshelf/0/26,0.0
item_bookshelf/0/27,0.0
item_bookshelf/0/28,0.0
item_bookshelf/0/29,0.0
item_bookshelf/0/3,0.0125732421875
item_bookshelf/0/30,0.0
item_bookshelf/0/31,0.0027313232421875
item_bookshelf/0/4,0.0
item_bookshelf/0/5,0.0
item_bookshelf/0/6,0.1417388916015625
item_bookshelf/0/7,0.0
item_bookshelf/0/8,0.0
item_bookshelf/0/9,0.009185791015625
item_bookshelf/1/0,0.0
item_bookshelf/1/1,0.00347900390625
item_bookshelf/1/10,0.0
item_bookshelf/1/11,0.0
item_bookshelf/1/12,0.0
item_bookshelf/1/13,0.0
item_bookshelf/1/14,0.0
item_bookshelf/1/15,0.0
item_bookshelf/1/16,0.0
item_bookshelf/1/17,0.0
item_bookshelf/1/18,0.0
item_bookshelf/1/19,0.0
item_bookshelf/1/2,0.00347900390625
item_bookshelf/1/20,0.0049896240234375
item_bookshelf/1/21,0.0051727294921875
item_bookshelf/1/22,0.0125732421875
item_bookshelf/1/23,0.0
item_bookshelf/1/24,0.0
item_bookshelf/1/25,0.0
item_bookshelf/1/26,0.0
item_bookshelf/1/27,0.0
item_bookshelf/1/28,0.0
item_bookshelf/1/29,0.0
item_bookshelf/1/3,0.0
item_bookshelf/1/30,0.0
item_bookshelf/1/31,0.0
item_bookshelf/1/32,0.0
item_bookshelf/1/33,0.0
item_bookshelf/1/34,0.0
item_bookshelf/1/35,0.0
item_bookshelf/1/36,0.0
item_bookshelf/1/37,0.0
item_bookshelf/1/38,0.0
item_bookshelf/1/39,0.0
item_bookshelf/1/4,0.0
item_bookshelf/1/40,0.0
item_bookshelf/1/41,0.0
item_bookshelf/1/42,0.0487213134765625
item_bookshelf/1/43,0.0770263671875
item_bookshelf/1/44,0.0
item_bookshelf/1/45,0.0
item_bookshelf/1/46,0.0
item_bookshelf/1/47,0.0
item_bookshelf/1/5,0.0
item_bookshelf/1/6,0.0
item_bookshelf/1/7,0.0
item_bookshelf/1/8,0.0
item_bookshelf/1/9,0.0
item_bookshelf/2/0,0.0
item_bookshelf/2/1,0.0033111572265625
item_bookshelf/2/10,0.0
item_bookshelf/2/11,0.0
item_bookshelf/2/12,0.0
item_bookshelf/2/13,0.0
item_bookshelf/2/14,0.0
item_bookshelf/2/15,0.0
item_bookshelf/2/16,0.0
item_bookshelf/2/17,0.0
item_bookshelf/2/18,0.0
item_bookshelf/2/19,0.0
item_bookshelf/2/2,0.0027313232421875
item_bookshelf/2/20,0.0
item_bookshelf/2/21,0.005950927734375
item_bookshelf/2/22,0.0098114013671875
item_bookshelf/2/23,0.0040435791015625
item_bookshelf/2/24,0.0040435791015625
item_bookshelf/2/25,0.0163421630859375
item_bookshelf/2/26,0.0163421630859375
item_bookshelf/2/27,0.0
item_bookshelf/2/28,0.0
item_bookshelf/2/29,0.0
item_bookshelf/2/3,0.0
item_bookshelf/2/4,0.0
item_bookshelf/2/5,0.0
item_bookshelf/2/6,0.0
item_bookshelf/2/7,0.0
item_bookshelf/2/8,0.0
item_bookshelf/2/9,0.008392333984375
item_bookshelf/3/0,0.0
item_bookshelf/3/1,0.0
item_bookshelf/3/10,0.0
item_bookshelf/3/11,0.0
item_bookshelf/3/12,0.0
item_bookshelf/3/13,0.0
item_bookshelf/3/14,0.0
item_bookshelf/3/15,0.0
item_bookshelf/3/16,0.0
item_bookshelf/3/17,0.0
item_bookshelf/3/18,0.0
item_bookshelf/3/19,0.0
item_bookshelf/3/2,0.0
item_bookshelf/3/20,0.0
item_bookshelf/3/21,0.0
item_bookshelf/3/22,0.0
item_bookshelf/3/23,0.0
item_bookshelf/3/24,0.0
item_bookshelf/3/25,0.00244140625
item_bookshelf/3/26,0.0
item_bookshelf/3/27,0.0
item_bookshelf/3/28,0.0
item_bookshelf/3/29,0.0
item_bookshelf/3/3,0.0
item_bookshelf/3/30,0.0
item_bookshelf/3/31,0.0
item_bookshelf/3/32,0.0
item_bookshelf/3/33,0.0
item_bookshelf/3/34,0.0
item_bookshelf/3/35,0.0
item_bookshelf/3/36,0.0
item_bookshelf/3/37,0.0
item_bookshelf/3/38,0.0
item_bookshelf/3/39,0.0
item_bookshelf/3/4,0.0
item_bookshelf/3/40,0.0
item_bookshelf/3/41,0.0
item_bookshelf/3/42,0.0028228759765625
item_bookshelf/3/43,0.0028228759765625
item_bookshelf/3/44,0.0109710693359375
item_bookshelf/3/45,0.0146484375
item_bookshelf/3/46,0.0109710693359375
item_bookshelf/3/47,0.0
item_bookshelf/3/48,0.0
item_bookshelf/3/49,0.0
item_bookshelf/3/5,0.0
item_bookshelf/3/6,0.0
item_bookshelf/3/7,0.1235504150390625
item_bookshelf/3/8,0.109344482421875
item_bookshelf/3/9,0.0
item_bookshelf/4/0,0.0
item_bookshelf/4/1,0.0
item_bookshelf/4/10,0.0
item_bookshelf/4/11,0.0
item_bookshelf/4/12,0.0
item_bookshelf/4/13,0.0
item_bookshelf/4/14,0.0
item_bookshelf/4/15,0.0
item_bookshelf/4/16,0.0
item_bookshelf/4/17,0.005523681640625
item_bookshelf/4/18,0.005523681640625
item_bookshelf/4/19,0.0260467529296875
item_bookshelf/4/2,0.005523681640625
item_bookshelf/4/20,0.0260467529296875
